x,y
2738565.164,1253485.922
2738592.428,1253449.976
2738618.598,1253414.948
2738622.152,1253410.023
2738624.727,1253406.562
2738647.236,1253375.182
2738665.179,1253351.206
2738677.502,1253334.122
2738693.878,1253312.492
2738708.557,1253294.568
2738720.454,1253279.427
2738731.578,1253265.986
2738745.947,1253250.071
2738760.008,1253234.157
2738771.442,1253222.260
2738787.664,1253206.810
2738801.569,1253193.368
2738813.312,1253183.479
2738825.518,1253173.128
2738839.578,1253161.695
2738864.299,1253143.617
2738883.303,1253130.639
2738908.178,1253115.034
2738940.625,1253096.648
2738963.337,1253085.368
2738982.960,1253076.099
2739002.273,1253068.219
2739035.027,1253055.086
2739061.139,1253045.816
2739092.348,1253034.691
2739134.219,1253019.859
2739172.180,1253006.792
2739215.197,1252991.244
2739246.893,1252979.208
2739266.070,1252971.845
2739285.969,1252964.202
2739313.846,1252951.864
2739315.689,1252951.048
2739343.558,1252938.477
2739372.304,1252923.666
2739395.495,1252910.999
2739407.286,1252904.178
2739420.635,1252895.993
2739430.769,1252889.952
2739438.312,1252885.369
2739443.534,1252881.669
2739463.022,1252868.513
2739476.178,1252859.549
2739488.260,1252850.876
2739503.851,1252839.573
2739518.078,1252828.756
2739533.669,1252816.577
2739556.762,1252799.037
2739586.797,1252774.746
2739606.834,1252758.267
2739618.620,1252748.621
2739661.293,1252713.673
2739692.837,1252688.802
2739706.320,1252678.331
2739722.289,1252666.157
2739741.661,1252652.021
2739760.642,1252638.409
2739781.322,1252624.272
2739795.066,1252615.372
2739808.418,1252606.993
2739825.565,1252596.522
2739843.235,1252586.313
2739864.571,1252574.270
2739896.510,1252558.039
2739917.846,1252548.484
2739938.789,1252538.929
2739956.852,1252531.468
2739980.151,1252522.437
2740001.094,1252514.976
2740026.053,1252506.274
2740057.420,1252496.851
2740072.320,1252492.793
2740108.431,1252483.935
2740137.729,1252477.803
2740183.834,1252469.854
2740226.078,1252463.949
2740281.040,1252460.088
2740304.718,1252459.436
2740305.359,1252459.418
2740305.795,1252459.406
2740317.497,1252459.450
2740336.229,1252459.406
2740368.025,1252459.859
2740406.635,1252462.131
2740440.022,1252465.311
2740474.997,1252470.080
2740501.798,1252474.168
2740531.549,1252480.073
2740559.485,1252486.659
2740590.827,1252494.153
2740613.539,1252500.967
2740651.466,1252512.321
2740655.715,1252513.814
2740693.484,1252527.083
2740726.870,1252539.348
2740763.435,1252554.337
2740795.459,1252568.193
2740821.351,1252579.095
2740847.835,1252591.753
2740852.237,1252593.857
2740883.580,1252609.074
2740915.149,1252624.519
2740941.041,1252638.827
2740966.705,1252652.908
2740992.823,1252667.445
2741016.443,1252681.527
2741039.837,1252695.380
2741060.049,1252707.644
2741081.625,1252721.498
2741101.002,1252733.908
2741123.183,1252749.223
2741150.164,1252767.669
2741171.639,1252783.224
2741195.867,1252800.982
2741210.196,1252812.114
2741216.745,1252817.113
2741227.728,1252825.976
2741240.717,1252835.712
2741257.616,1252849.410
2741275.404,1252863.819
2741296.571,1252881.962
2741325.566,1252907.400
2741349.403,1252928.567
2741397.432,1252973.927
2741434.737,1253011.270
2741513.555,1253089.857
2741541.471,1253117.488
2741562.551,1253138.000
2741578.646,1253153.240
2741600.296,1253173.608
2741618.100,1253189.417
2741636.617,1253205.656
2741660.260,1253225.880
2741688.036,1253248.812
2741712.105,1253267.755
2741742.159,1253290.260
2741781.755,1253317.321
2741814.372,1253338.544
2741835.308,1253351.933
2741854.395,1253363.185
2741877.754,1253377.002
2741897.553,1253388.110
2741921.196,1253400.930
2741950.394,1253416.598
2741985.717,1253433.119
2742006.451,1253442.751
2742017.623,1253447.505
2742039.558,1253456.905
2742063.344,1253466.733
2742091.830,1253477.700
2742117.467,1253487.244
2742149.088,1253498.210
2742175.438,1253506.898
2742204.779,1253516.016
2742236.399,1253525.985
2742273.859,1253536.953
2742322.998,1253551.196
2742352.482,1253560.313
2742378.546,1253568.431
2742405.892,1253577.120
2742425.834,1253584.099
2742443.922,1253590.509
2742466.711,1253599.055
2742495.197,1253610.023
2742532.515,1253625.834
2742562.853,1253638.937
2742598.319,1253656.171
2742626.092,1253670.558
2742655.433,1253685.941
2742683.778,1253702.036
2742711.267,1253718.274
2742758.698,1253747.046
2742788.039,1253765.562
2742825.924,1253789.491
2742857.830,1253809.716
2742881.189,1253823.818
2742898.994,1253834.784
2742914.610,1253843.300
2742919.045,1253845.647
2742946.992,1253860.849
2742973.341,1253874.381
2742995.704,1253885.206
2743016.357,1253894.750
2743040.286,1253905.147
2743061.935,1253913.692
2743084.154,1253922.239
2743108.225,1253931.212
2743126.314,1253937.193
2743140.984,1253942.179
2743161.067,1253948.587
2743180.995,1253954.739
2743226.895,1253969.440
2743267.190,1253981.796
2743303.698,1253992.683
2743335.057,1254001.953
2743377.170,1254014.605
2743418.224,1254026.963
2743457.156,1254038.440
2743505.632,1254053.005
2743551.077,1254066.978
2743586.676,1254078.008
2743614.851,1254087.560
2743639.843,1254096.373
2743665.896,1254106.792
2743696.491,1254119.117
2743729.506,1254133.925
2743759.642,1254148.870
2743785.992,1254162.638
2743814.761,1254178.454
2743837.625,1254191.628
2743847.837,1254197.677
2743897.479,1254228.100
2743943.821,1254257.004
2743978.782,1254278.519
2744006.007,1254295.624
2744031.859,1254310.918
2744065.445,1254330.350
2744098.271,1254347.704
2744125.715,1254360.825
2744169.664,1254380.772
2744221.623,1254402.326
2744271.504,1254422.078
2744300.735,1254434.112
2744319.878,1254441.833
2744346.336,1254452.711
2744378.905,1254465.267
2744421.149,1254481.966
2744463.299,1254499.297
2744506.773,1254518.162
2744522.615,1254524.898
2744565.526,1254544.577
2744607.555,1254565.407
2744636.562,1254581.239
2744664.939,1254597.375
2744692.336,1254614.714
2744726.308,1254637.495
2744739.894,1254647.455
2744757.344,1254659.085
2744779.102,1254673.277
2744786.458,1254678.909
2744820.164,1254705.246
2744830.637,1254713.722
2744853.821,1254732.487
2744860.335,1254737.477
2744927.597,1254789.070
2745011.622,1254853.154
2745047.736,1254881.172
2745077.402,1254903.815
2745093.883,1254916.785
2745131.646,1254945.878
2745146.193,1254957.270
2745178.581,1254981.705
2745201.438,1254998.543
2745212.188,1255006.730
2745225.945,1255016.530
2745242.569,1255028.784
2745257.258,1255038.743
2745270.659,1255047.699
2745277.680,1255052.358
2745289.719,1255060.240
2745302.588,1255068.242
2745327.893,1255083.194
2745352.996,1255097.584
2745354.558,1255098.481
2745374.431,1255108.841
2745396.003,1255119.712
2745428.018,1255134.420
2745460.971,1255147.284
2745501.736,1255160.420
2745543.661,1255170.962
2745560.991,1255175.063
2745573.965,1255177.451
2745590.558,1255180.487
2745611.857,1255183.530
2745658.557,1255188.359
2745704.528,1255190.211
2745755.130,1255189.152
2745801.101,1255185.580
2745872.472,1255176.928
2745928.300,1255169.838
2746006.617,1255161.053
2746046.410,1255158.513
2746113.720,1255156.820
2746157.747,1255159.042
2746212.251,1255164.969
2746257.442,1255174.177
2746306.231,1255187.089
2746350.152,1255202.540
2746407.620,1255226.353
2746495.356,1255264.876
2746529.222,1255278.740
2746550.457,1255286.771
2746599.364,1255305.714
2746642.504,1255321.669
2746686.676,1255337.346
2746773.513,1255366.238
2746833.489,1255385.336
2746887.205,1255400.947
2746961.034,1255418.859
2746995.690,1255426.139
2747055.402,1255436.927
2747135.062,1255451.307
2747153.869,1255455.375
2747191.317,1255463.713
2747220.755,1255470.533
2747259.122,1255481.161
2747290.867,1255489.662
2747355.621,1255509.170
2747402.760,1255525.947
2747429.602,1255537.858
2747457.114,1255550.441
2747484.919,1255566.015
2747494.994,1255572.229
2747518.511,1255586.172
2747548.372,1255604.623
2747571.521,1255620.058
2747611.781,1255645.890
2747657.746,1255674.074
2747703.709,1255700.242
2747738.770,1255718.864
2747785.740,1255744.529
2747811.006,1255759.734
2747826.699,1255770.426
2747846.446,1255785.432
2747859.813,1255796.296
2747873.869,1255808.455
2747890.598,1255824.063
2747902.584,1255835.876
2747914.398,1255849.242
2747928.971,1255866.748
2747948.029,1255890.202
2747960.015,1255905.726
2747980.624,1255932.715
2748000.716,1255957.464
2748011.667,1255970.571
2748023.999,1255983.765
2748037.537,1255997.563
2748050.732,1256011.619
2748085.234,1256041.414
2748120.245,1256067.773
2748142.569,1256081.167
2748173.228,1256096.348
2748202.100,1256107.659
2748229.188,1256115.397
2748261.727,1256124.139
2748288.820,1256129.325
2748306.286,1256132.331
2748332.318,1256135.145
2748367.402,1256135.939
2748393.966,1256135.569
2748432.189,1256133.852
2748482.494,1256129.835
2748532.500,1256122.691
2748603.782,1256111.542
2748638.886,1256106.522
2748667.726,1256102.951
2748692.729,1256100.570
2748721.172,1256098.719
2748743.672,1256097.526
2748770.833,1256098.369
2748797.360,1256100.264
2748816.688,1256102.557
2748832.828,1256104.939
2748850.952,1256108.247
2748880.454,1256115.391
2748900.695,1256121.213
2748926.831,1256130.030
2748946.945,1256138.281
2748973.936,1256150.488
2748998.177,1256163.898
2749020.526,1256177.479
2749039.953,1256190.888
2749057.487,1256203.954
2749074.508,1256217.708
2749089.295,1256231.091
2749120.484,1256263.061
2749133.962,1256278.497
2749145.614,1256293.327
2749155.676,1256306.922
2749169.271,1256327.225
2749180.849,1256346.504
2749190.146,1256363.146
2749192.246,1256366.905
2749198.876,1256380.000
2749215.882,1256415.607
2749229.588,1256449.391
2749238.220,1256472.962
2749257.494,1256527.618
2749306.815,1256679.463
2749351.161,1256816.941
2749380.134,1256904.783
2749387.014,1256924.627
2749402.493,1256965.505
2749418.224,1257005.385
2749433.582,1257041.573
2749445.740,1257069.308
2749455.555,1257091.646
2749460.027,1257100.662
2749474.791,1257132.358
2749492.386,1257168.077
2749509.267,1257200.859
2749525.671,1257230.890
2749542.340,1257260.656
2749559.425,1257290.170
2749559.462,1257290.233
2749563.506,1257297.221
2749568.795,1257306.068
2749580.042,1257324.341
2749598.431,1257353.974
2749614.836,1257379.242
2749625.309,1257394.417
2749644.193,1257422.919
2749662.336,1257447.894
2749677.103,1257467.631
2749699.097,1257497.055
2749721.586,1257524.307
2749751.465,1257559.706
2749773.690,1257585.768
2749801.550,1257617.280
2749826.819,1257645.986
2749854.143,1257675.913
2749873.987,1257697.344
2749898.461,1257723.273
2749920.818,1257746.424
2749951.245,1257777.909
2750009.982,1257836.250
2750059.705,1257884.323
2750136.752,1257958.223
2750161.226,1257981.903
2750190.330,1258010.080
2750215.598,1258035.217
2750216.761,1258036.373
2750230.572,1258050.276
2750240.337,1258059.797
2750254.063,1258073.789
2750263.018,1258083.211
2750279.284,1258100.490
2750299.921,1258122.450
2750315.189,1258139.120
2750347.045,1258175.542
2750384.032,1258219.685
2750401.166,1258240.926
2750418.364,1258263.151
2750453.829,1258311.098
2750475.922,1258342.187
2750495.713,1258371.503
2750515.900,1258401.930
2750534.289,1258431.563
2750551.884,1258460.668
2750571.146,1258494.032
2750586.757,1258522.077
2750601.057,1258549.427
2750614.286,1258574.826
2750627.383,1258601.681
2750639.951,1258627.081
2750649.608,1258648.115
2750677.481,1258709.429
2750708.577,1258779.414
2750730.266,1258828.968
2750738.415,1258847.781
2750757.220,1258890.938
2750778.552,1258939.591
2750788.476,1258961.948
2750798.265,1258984.173
2750808.451,1259006.266
2750821.283,1259034.708
2750831.550,1259056.140
2750839.487,1259073.073
2750847.120,1259089.172
2750855.851,1259107.031
2750865.244,1259125.155
2750875.541,1259144.475
2750883.010,1259158.402
2750892.230,1259175.954
2750900.829,1259191.696
2750912.247,1259210.920
2750922.247,1259227.589
2750933.095,1259245.448
2750945.132,1259264.762
2750955.848,1259280.638
2750971.523,1259303.873
2750985.177,1259323.215
2751007.585,1259352.559
2751024.518,1259373.064
2751031.661,1259381.795
2751047.398,1259398.755
2751063.807,1259416.852
2751080.211,1259433.255
2751105.430,1259457.195
2751119.653,1259469.958
2751135.360,1259482.830
2751139.915,1259486.347
2751173.248,1259511.921
2751198.935,1259529.421
2751223.443,1259544.883
2751247.641,1259559.015
2751269.791,1259570.870
2751285.063,1259578.230
2751311.497,1259590.269
2751350.481,1259606.159
2751363.974,1259610.921
2751372.441,1259613.567
2751392.923,1259620.375
2751420.622,1259628.283
2751434.965,1259631.583
2751463.294,1259638.211
2751499.421,1259644.317
2751534.746,1259648.684
2751568.319,1259651.304
2751597.028,1259652.158
2751634.952,1259652.271
2751668.962,1259650.490
2751697.965,1259647.609
2751726.163,1259643.922
2751754.232,1259639.032
2751784.071,1259632.554
2751811.474,1259625.659
2751840.786,1259616.908
2751871.600,1259606.299
2751907.584,1259592.119
2751952.278,1259571.324
2751987.477,1259552.602
2752022.278,1259532.677
2752056.002,1259511.812
2752091.498,1259488.956
2752129.252,1259462.319
2752166.548,1259436.710
2752217.612,1259402.363
2752249.359,1259381.039
2752259.311,1259374.721
2752285.538,1259358.283
2752292.324,1259354.030
2752310.355,1259343.728
2752334.654,1259328.914
2752352.976,1259318.647
2752380.302,1259305.063
2752410.314,1259291.163
2752438.114,1259279.158
2752464.176,1259268.576
2752490.712,1259258.625
2752518.669,1259249.306
2752542.363,1259241.724
2752585.326,1259230.036
2752614.863,1259223.401
2752646.138,1259217.557
2752682.309,1259211.397
2752721.008,1259206.816
2752761.286,1259203.657
2752790.192,1259202.236
2752828.733,1259201.604
2752868.063,1259202.394
2752908.025,1259205.079
2752962.993,1259211.081
2753021.909,1259220.242
2753089.198,1259233.195
2753172.440,1259251.201
2753227.249,1259264.470
2753252.577,1259270.169
2753276.085,1259275.246
2753322.022,1259285.794
2753389.545,1259298.431
2753400.938,1259300.541
2753457.739,1259309.560
2753498.400,1259314.623
2753534.324,1259317.508
2753584.154,1259320.477
2753614.057,1259320.476
2753646.018,1259319.527
2753694.274,1259315.571
2753734.777,1259310.825
2753774.490,1259303.864
2753806.133,1259297.060
2753817.407,1259294.314
2753886.693,1259275.385
2753974.683,1259247.277
2754011.031,1259235.145
2754058.259,1259220.196
2754124.631,1259199.107
2754175.354,1259185.455
2754228.851,1259173.135
2754252.842,1259168.727
2754292.955,1259162.659
2754319.247,1259159.546
2754341.248,1259157.580
2754371.023,1259155.824
2754416.434,1259154.645
2754449.373,1259155.105
2754483.891,1259156.908
2754512.450,1259159.532
2754535.294,1259162.352
2754562.893,1259166.146
2754590.409,1259170.801
2754615.460,1259176.144
2754645.660,1259183.246
2754674.586,1259190.812
2754711.110,1259202.110
2754750.080,1259216.012
2754787.950,1259231.561
2754802.245,1259237.727
2754833.307,1259252.073
2754866.875,1259269.067
2754894.037,1259283.970
2754934.292,1259307.232
2754978.446,1259334.672
2755040.152,1259372.280
2755092.415,1259402.778
2755133.950,1259425.728
2755157.323,1259437.414
2755168.780,1259442.511
2755183.939,1259449.527
2755222.512,1259465.714
2755256.868,1259478.527
2755297.840,1259492.325
2755345.713,1259507.814
2755396.963,1259523.724
2755427.797,1259533.157
2755474.403,1259548.503
2755516.782,1259563.570
2755551.420,1259577.086
2755597.883,1259597.784
2755642.156,1259618.688
2755661.992,1259628.112
2755665.797,1259629.920
2755672.568,1259633.211
2755702.583,1259647.796
2755731.925,1259662.096
2755760.579,1259675.359
2755786.899,1259687.058
2755815.819,1259699.292
2755844.397,1259710.835
2755864.058,1259718.190
2755886.403,1259726.343
2755912.120,1259735.413
2755951.201,1259748.863
2755993.052,1259763.037
2756024.458,1259773.768
2756053.805,1259784.485
2756071.601,1259791.357
2756091.472,1259799.035
2756103.336,1259803.925
2756115.401,1259809.012
2756127.489,1259814.185
2756141.107,1259820.409
2756161.897,1259830.132
2756189.956,1259843.987
2756219.272,1259859.425
2756243.057,1259871.996
2756277.188,1259891.003
2756312.346,1259910.488
2756341.658,1259926.711
2756364.653,1259938.885
2756389.467,1259951.777
2756410.727,1259962.448
2756432.781,1259972.885
2756456.498,1259983.727
2756483.301,1259995.451
2756516.356,1260009.023
2756549.808,1260022.281
2756585.162,1260035.868
2756617.116,1260047.859
2756653.261,1260061.607
2756676.750,1260070.952
2756710.280,1260084.527
2756736.768,1260095.935
2756761.988,1260107.257
2756786.099,1260118.572
2756812.103,1260131.315
2756840.712,1260145.724
2756874.142,1260162.682
2756899.115,1260175.339
2756936.022,1260194.048
2756958.232,1260204.958
2756978.703,1260214.836
2757001.945,1260225.438
2757016.072,1260232.055
2757023.565,1260235.173
2757039.584,1260242.000
2757057.576,1260249.235
2757072.416,1260254.711
2757089.544,1260261.070
2757111.095,1260268.644
2757135.653,1260276.395
2757150.102,1260280.759
2757173.086,1260287.155
2757204.291,1260294.631
2757226.552,1260299.411
2757244.226,1260303.115
2757278.622,1260309.359
2757302.540,1260313.593
2757334.608,1260318.356
2757369.955,1260323.542
2757423.084,1260331.584
2757471.450,1260338.993
2757511.455,1260345.449
2757541.617,1260350.951
2757582.681,1260358.784
2757617.817,1260366.510
2757652.954,1260374.659
2757687.350,1260383.232
2757722.805,1260392.333
2757775.087,1260406.198
2757810.541,1260415.193
2757845.148,1260423.343
2757875.417,1260429.798
